id2,id,caseid,ppworka,intlen,age,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,cli_disp,xideo,xparty4,co_reg3,weight,duration__in_seconds_,consent,cert,pveh_1_1,pveh_2_2,pveh_3_3,vot,n,choice_set,card,c1,pop,compensation,cost_sharing,livestock,gove,hunt,cost,protest,asc,pop2,poptime,pop2time,popzip,pop2zip,popinc,pop2inc,asc_inc,popage,pop2age,asc_age,popid,pop2id,id_card,ncost,npop,ncompensation,ncost_sharing,nlivestock,ngove,nhunt,_caseid,_panelaltid,npop2
423,1.6479734,1770295,6,831,65,4,4,1,2,1,1,6,1,1,4,1,84,3,1,0,Completed,5,2,1,0.45030001,831,1,1,2,2,1,1,3,6,263,0,10,0,0,8,0,0,0,1.75,0,100,-2.3355527,-23.355528,800260,8002600,60,600,0,650,6500,0,16.479734,164.79735,3382,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3382,1269,1.3105606
423,1.6479734,1770295,6,831,65,4,4,1,2,1,1,6,1,1,4,1,84,3,1,0,Completed,5,2,1,0.45030001,831,1,1,2,2,1,1,3,7,284,0,10,0,0,8,0,0,0,1.75,0,100,-2.3355527,-23.355528,800260,8002600,60,600,0,650,6500,0,16.479734,164.79735,3383,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3383,1269,1.3105606
423,1.6479734,1770295,6,831,65,4,4,1,2,1,1,6,1,1,4,1,84,3,1,0,Completed,5,2,1,0.45030001,831,1,1,2,2,1,1,3,8,305,0,10,0,0,8,0,0,0,1.75,0,100,-2.3355527,-23.355528,800260,8002600,60,600,0,650,6500,0,16.479734,164.79735,3384,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3384,1269,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,1,144,0,600,2,0,90,30,1,50,3,1,360000,-135.16455,-81098.727,48315600,28989360128,3600,2160000,6,43800,26280000,73,993.58398,596150.38,3385,-0.24590744,1.4516667,1.6363785,-0.70707279,0.33047828,0.58179092,1.4141455,3385,1270,2.1073363
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,2,165,0,400,2,0,180,30,0,50,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3386,-0.24590744,0.57150942,1.6363785,-0.70707279,1.6665219,0.58179092,-0.70707279,3386,1270,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,3,186,0,400,1,0,23,50,0,150,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3387,1.1149775,0.57150942,0.41024503,-0.70707279,-0.664132,1.5350382,-0.70707279,3387,1270,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,4,207,0,600,1,1,90,0,0,150,3,1,360000,-135.16455,-81098.727,48315600,28989360128,3600,2160000,6,43800,26280000,73,993.58398,596150.38,3388,1.1149775,1.4516667,0.41024503,1.4141455,0.33047828,-0.8480801,-0.70707279,3388,1270,2.1073363
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,5,228,0,600,0,0,23,0,0,150,3,1,360000,-135.16455,-81098.727,48315600,28989360128,3600,2160000,6,43800,26280000,73,993.58398,596150.38,3389,1.1149775,1.4516667,-0.81588852,-0.70707279,-0.664132,-0.8480801,-0.70707279,3389,1270,2.1073363
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,6,249,0,400,2,1,180,50,0,50,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3390,-0.24590744,0.57150942,1.6363785,1.4141455,1.6665219,1.5350382,-0.70707279,3390,1270,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,7,270,0,600,1,0,180,50,0,150,3,1,360000,-135.16455,-81098.727,48315600,28989360128,3600,2160000,6,43800,26280000,73,993.58398,596150.38,3391,1.1149775,1.4516667,0.41024503,-0.70707279,1.6665219,1.5350382,-0.70707279,3391,1270,2.1073363
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,1,8,291,0,400,0,1,180,50,0,10,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3392,-0.79026139,0.57150942,-0.81588852,1.4141455,1.6665219,1.5350382,-0.70707279,3392,1270,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,1,151,0,200,0,1,23,50,0,150,3,1,40000,-45.054852,-9010.9697,16105200,3221040128,1200,240000,6,14600,2920000,73,331.19467,66238.93,3385,1.1149775,-0.30864784,-0.81588852,1.4141455,-0.664132,1.5350382,-0.70707279,3385,1271,0.095263489
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,2,172,0,200,1,1,23,0,1,100,3,1,40000,-45.054852,-9010.9697,16105200,3221040128,1200,240000,6,14600,2920000,73,331.19467,66238.93,3386,0.43453503,-0.30864784,0.41024503,1.4141455,-0.664132,-0.8480801,1.4141455,3386,1271,0.095263489
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,3,193,0,200,2,1,180,0,1,100,3,1,40000,-45.054852,-9010.9697,16105200,3221040128,1200,240000,6,14600,2920000,73,331.19467,66238.93,3387,0.43453503,-0.30864784,1.6363785,1.4141455,1.6665219,-0.8480801,1.4141455,3387,1271,0.095263489
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,4,214,0,400,0,0,180,30,1,10,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3388,-0.79026139,0.57150942,-0.81588852,-0.70707279,1.6665219,0.58179092,1.4141455,3388,1271,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,5,235,0,400,1,1,90,30,1,200,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3389,1.7954199,0.57150942,0.41024503,1.4141455,0.33047828,0.58179092,1.4141455,3389,1271,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,6,256,0,600,1,0,23,30,1,200,3,1,360000,-135.16455,-81098.727,48315600,28989360128,3600,2160000,6,43800,26280000,73,993.58398,596150.38,3390,1.7954199,1.4516667,0.41024503,-0.70707279,-0.664132,0.58179092,1.4141455,3390,1271,2.1073363
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,7,277,0,400,2,1,23,30,1,200,3,1,160000,-90.109703,-36043.879,32210400,12884160512,2400,960000,6,29200,11680000,73,662.38934,264955.72,3391,1.7954199,0.57150942,1.6363785,1.4141455,-0.664132,0.58179092,1.4141455,3391,1271,0.32662302
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,2,8,298,0,600,1,0,90,30,1,200,3,1,360000,-135.16455,-81098.727,48315600,28989360128,3600,2160000,6,43800,26280000,73,993.58398,596150.38,3392,1.7954199,1.4516667,0.41024503,-0.70707279,0.33047828,0.58179092,1.4141455,3392,1271,2.1073363
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,1,158,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3385,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3385,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,2,179,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3386,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3386,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,3,200,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3387,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3387,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,4,221,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3388,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3388,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,5,242,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3389,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3389,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,6,263,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3390,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3390,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,7,284,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3391,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3391,1272,1.3105606
424,1.6559733,1220143,6,1360,73,4,5,1,1,2,1,6,1,1,4,1,84,3,2,0,Completed,6,1,1,0.403,1360,1,1,0,0,0,2,3,8,305,1,10,0,0,8,0,0,0,3,0,100,-2.2527425,-22.527426,805260,8052600,60,600,0,730,7300,0,16.559732,165.59734,3392,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3392,1272,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,1,144,0,600,1,0,23,0,0,50,3,1,360000,-142.51884,-85511.305,48504000,29102399488,4200,2520000,7,27000,16200000,45,998.38391,599030.38,3393,-0.24590744,1.4516667,0.41024503,-0.70707279,-0.664132,-0.8480801,-0.70707279,3393,1273,2.1073363
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,2,165,0,600,1,1,180,30,0,10,3,1,360000,-142.51884,-85511.305,48504000,29102399488,4200,2520000,7,27000,16200000,45,998.38391,599030.38,3394,-0.79026139,1.4516667,0.41024503,1.4141455,1.6665219,0.58179092,-0.70707279,3394,1273,2.1073363
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,3,186,0,200,0,1,23,50,0,50,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3395,-0.24590744,-0.30864784,-0.81588852,1.4141455,-0.664132,1.5350382,-0.70707279,3395,1273,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,4,207,0,600,0,0,90,0,0,200,3,1,360000,-142.51884,-85511.305,48504000,29102399488,4200,2520000,7,27000,16200000,45,998.38391,599030.38,3396,1.7954199,1.4516667,-0.81588852,-0.70707279,0.33047828,-0.8480801,-0.70707279,3396,1273,2.1073363
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,5,228,0,200,1,0,180,0,0,150,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3397,1.1149775,-0.30864784,0.41024503,-0.70707279,1.6665219,-0.8480801,-0.70707279,3397,1273,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,6,249,0,200,2,0,180,50,0,100,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3398,0.43453503,-0.30864784,1.6363785,-0.70707279,1.6665219,1.5350382,-0.70707279,3398,1273,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,7,270,0,400,2,0,23,50,1,150,3,1,160000,-95.012566,-38005.023,32336000,12934400000,2800,1120000,7,18000,7200000,45,665.58929,266235.72,3399,1.1149775,0.57150942,1.6363785,-0.70707279,-0.664132,1.5350382,1.4141455,3399,1273,0.32662302
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,1,8,291,0,200,0,1,90,30,1,150,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3400,1.1149775,-0.30864784,-0.81588852,1.4141455,0.33047828,0.58179092,1.4141455,3400,1273,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,1,151,0,400,0,1,90,50,1,100,3,1,160000,-95.012566,-38005.023,32336000,12934400000,2800,1120000,7,18000,7200000,45,665.58929,266235.72,3393,0.43453503,0.57150942,-0.81588852,1.4141455,0.33047828,1.5350382,1.4141455,3393,1274,0.32662302
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,2,172,0,200,2,0,23,0,1,150,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3394,1.1149775,-0.30864784,1.6363785,-0.70707279,-0.664132,-0.8480801,1.4141455,3394,1274,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,3,193,0,400,1,0,180,0,1,10,3,1,160000,-95.012566,-38005.023,32336000,12934400000,2800,1120000,7,18000,7200000,45,665.58929,266235.72,3395,-0.79026139,0.57150942,0.41024503,-0.70707279,1.6665219,-0.8480801,1.4141455,3395,1274,0.32662302
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,4,214,0,200,2,1,180,30,1,10,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3396,-0.79026139,-0.30864784,1.6363785,1.4141455,1.6665219,0.58179092,1.4141455,3396,1274,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,5,235,0,400,0,1,90,50,1,50,3,1,160000,-95.012566,-38005.023,32336000,12934400000,2800,1120000,7,18000,7200000,45,665.58929,266235.72,3397,-0.24590744,0.57150942,-0.81588852,1.4141455,0.33047828,1.5350382,1.4141455,3397,1274,0.32662302
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,6,256,0,600,0,1,23,30,1,50,3,1,360000,-142.51884,-85511.305,48504000,29102399488,4200,2520000,7,27000,16200000,45,998.38391,599030.38,3398,-0.24590744,1.4516667,-0.81588852,1.4141455,-0.664132,0.58179092,1.4141455,3398,1274,2.1073363
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,7,277,0,200,0,1,180,30,0,50,3,1,40000,-47.506283,-9501.2559,16168000,3233600000,1400,280000,7,9000,1800000,45,332.79465,66558.93,3399,-0.24590744,-0.30864784,-0.81588852,1.4141455,1.6665219,0.58179092,-0.70707279,3399,1274,0.095263489
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,2,8,298,0,400,1,0,23,0,0,100,3,1,160000,-95.012566,-38005.023,32336000,12934400000,2800,1120000,7,18000,7200000,45,665.58929,266235.72,3400,0.43453503,0.57150942,0.41024503,-0.70707279,-0.664132,-0.8480801,-0.70707279,3400,1274,0.32662302
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,1,158,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3393,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3393,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,2,179,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3394,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3394,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,3,200,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3395,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3395,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,4,221,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3396,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3396,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,5,242,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3397,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3397,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,6,263,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3398,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3398,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,7,284,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3399,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3399,1275,1.3105606
425,1.6639732,1508026,2,577,45,4,5,1,2,3,1,7,1,1,4,1,84,2,2,1,Completed,4,2,1,1.2654999,577,1,3,0,1,0.80000001,2,3,8,305,1,10,0,0,8,0,0,0,3,0,100,-2.375314,-23.753141,808400,8084000,70,700,0,450,4500,0,16.639732,166.39732,3400,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,3400,1275,1.3105606
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,1,144,0,400,1,0,180,50,1,100,1.5,1,160000,-89.47728,-35790.91,32008000,12803200000,800,320000,2,26800,10720000,67,668.78925,267515.69,3401,0.43453503,0.57150942,0.41024503,-0.70707279,1.6665219,1.5350382,1.4141455,3401,1276,0.32662302
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,2,165,0,600,0,1,23,50,0,200,1.5,1,360000,-134.21591,-80529.547,48012000,28807200768,1200,720000,2,40200,24120000,67,1003.1838,601910.31,3402,1.7954199,1.4516667,-0.81588852,1.4141455,-0.664132,1.5350382,-0.70707279,3402,1276,2.1073363
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,3,186,1,200,2,1,180,30,0,200,1.5,1,40000,-44.73864,-8947.7275,16004000,3200800000,400,80000,2,13400,2680000,67,334.39462,66878.922,3403,1.7954199,-0.30864784,1.6363785,1.4141455,1.6665219,0.58179092,-0.70707279,3403,1276,0.095263489
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,4,207,1,600,2,0,180,30,1,150,1.5,1,360000,-134.21591,-80529.547,48012000,28807200768,1200,720000,2,40200,24120000,67,1003.1838,601910.31,3404,1.1149775,1.4516667,1.6363785,-0.70707279,1.6665219,0.58179092,1.4141455,3404,1276,2.1073363
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,5,228,1,400,2,1,180,0,0,150,1.5,1,160000,-89.47728,-35790.91,32008000,12803200000,800,320000,2,26800,10720000,67,668.78925,267515.69,3405,1.1149775,0.57150942,1.6363785,1.4141455,1.6665219,-0.8480801,-0.70707279,3405,1276,0.32662302
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,6,249,0,400,2,1,180,50,0,200,1.5,1,160000,-89.47728,-35790.91,32008000,12803200000,800,320000,2,26800,10720000,67,668.78925,267515.69,3406,1.7954199,0.57150942,1.6363785,1.4141455,1.6665219,1.5350382,-0.70707279,3406,1276,0.32662302
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,7,270,1,400,2,0,90,30,0,100,1.5,1,160000,-89.47728,-35790.91,32008000,12803200000,800,320000,2,26800,10720000,67,668.78925,267515.69,3407,0.43453503,0.57150942,1.6363785,-0.70707279,0.33047828,0.58179092,-0.70707279,3407,1276,0.32662302
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,1,8,291,0,400,1,1,180,0,0,100,1.5,1,160000,-89.47728,-35790.91,32008000,12803200000,800,320000,2,26800,10720000,67,668.78925,267515.69,3408,0.43453503,0.57150942,0.41024503,1.4141455,1.6665219,-0.8480801,-0.70707279,3408,1276,0.32662302
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,2,1,151,1,600,2,1,23,0,0,10,1.5,1,360000,-134.21591,-80529.547,48012000,28807200768,1200,720000,2,40200,24120000,67,1003.1838,601910.31,3401,-0.79026139,1.4516667,1.6363785,1.4141455,-0.664132,-0.8480801,-0.70707279,3401,1277,2.1073363
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,2,2,172,1,200,2,0,90,0,1,150,1.5,1,40000,-44.73864,-8947.7275,16004000,3200800000,400,80000,2,13400,2680000,67,334.39462,66878.922,3402,1.1149775,-0.30864784,1.6363785,-0.70707279,0.33047828,-0.8480801,1.4141455,3402,1277,0.095263489
426,1.6719731,1392135,6,1461,67,2,2,5,2,1,1,2,3,1,4,1,84,3,1,0,Completed,3,3,1,2.0506001,1461,1,2,0.80000001,1.5,1.9,1,2,3,193,0,400,0,0,23,50,1,100,1.5,1,160000,-89.47728,-35790.91,32008000,12803200000,800,320000,2,26800,10720000,67,668.78925,267515.69,3403,0.43453503,0.57150942,-0.81588852,-0.70707279,-0.664132,1.5350382,1.4141455,3403,1277,0.32662302
